SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
CJ6929,,,,,,,,,,,,,,,,,,,,,Corey Damen Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,43.5,18.25,,,,,,,,,,18.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/CJ6929_Danmar_LugRus_NilCroBur_Chateau_1024_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6929_Danmar_LugRus_NilCroBur_Chateau_1024_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6929_Danmar_LugRus_NilCroBur_Chateau_1024_Top_HR.jpg,,,,,,,,,,,,,DANMAR COCKTAIL OTTOMAN,,,,,,"Upholstered, square cocktail ottoman with classic, carved legs.  Features a Greek Key nail pattern around the bottom base available at an upcharge.  This nail pattern can be switched for the scalloped nail pattern featured on the CJ6928.  Standard without nails.",,,https://www.hancockandmoore.com/Products/Detail?SKU=CJ6929
6638-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,40,35,,23,21,,,,,23,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6638-1_Danvers_TacGar_MD_0420_HR.jpg,,,,,,,,,,,,,,,DANVERS CHAIR,,,,,,Shown in Tilton Ruby with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6638-1
CJ6928,,,,,,,,,,,,,,,,,,,,,Corey Damen Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,24.5,18,,,,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/CJ6928_Danmar_TibPin_Denmark_1024_HR.jpg,,,,,,,,,,,,,,,DANMAR COCKTAIL OTTOMAN,,,,,,"Upholstered, rectangular cocktail ottoman with classic, carved legs.  Features a scalloped nail pattern around the bottom base available at an upcharge.  This nail pattern can be switched for the Greek key nail pattern featured on the CJ6929.  Standard without nails.",,,https://www.hancockandmoore.com/Products/Detail?SKU=CJ6928
6638-O,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,20.5,17,,,,,,,,,,17,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6638-O_Danvers_TacGar_MD_0420_HR.jpg,,,,,,,,,,,,,,,DANVERS OTTOMAN,,,,,,Shown in Tilton Ruby with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6638-O
6658-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,37,39,,83,26.75,,,,,27.5,,22.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6658-3_Deer-Valley_KeeSte_HamGra_TucsSky_NevaEcru_1021_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6658-3_Deer-Valley_KeeSte_HamGra_TucsSky_NevaEcru_1021_BK_HR.jpg,,,,,,,,,,,,,,DEER VALLEY SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6658-3
8372-O,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,19.5,18,,,,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8372-0_Chesterfield_KeeInd_KenInd_ME_1023_HR.jpg,,,,,,,,,,,,,,,CHESTERFIELD OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=8372-O
6039-1-Q,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,38.25,42.5,,20.75,22.5,,,,,25.75,,21.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6039-1-Q_Evie_OC1_HR.jpg,,,,,,,,,,,,,,,EVIE QUILTED CHAIR,,,,,,"Shown with ""CC"" nails.   Standard with ""A"" nails.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6039-1-Q
4690,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,27,16.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4691_4690.jpg,,,,,,,,,,,,,,,AUTHOR OTTOMAN,,,,,,Shown with 4691 Author Chair.; Shown with optional gimp. Nail trim standard as shown.,,,https://www.hancockandmoore.com/Products/Detail?SKU=4690
8372-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,35.5,30.75,,20.5,22.5,,,,,27.5,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8372-1_Chesterfield_KeeInd_KenInd_MD_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/8372-1_Chesterfield_KeeInd_KenInd_MD_1023_BK_HR.jpg,,,,,,,,,,,,,,CHESTERFIELD CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=8372-1
6177-86,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,34,30.75,,71,22.25,,,,,30.75,,18.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6177-72_Chester_KipPyr_Java_0618_HR.jpg,,,,,,,,,,,,,,,CHESTER SOFA,,,,,,"Shown as 72"" version.  86"" version has 3 seat cushions.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6177-86
8170,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,30,,20,22.5,,,,,27.5,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8170_Chesterfield_TC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/8170_Chesterfield_SO1_HR.jpg,,,,,,,,,,,,,,CHESTERFIELD CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=8170
8171,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,35,30,,50,22.5,,,,,27.5,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8171_Chesterfield_SO1_HR.jpg,,,,,,,,,,,,,,,CHESTERFIELD LOVESEAT,,,,,,Shown in Columbia Berry leather.,,,https://www.hancockandmoore.com/Products/Detail?SKU=8171
6172,,,,,,,,,,,,,,,,,,,,,Sleepers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,38,30.5,,60,22,,,,,27,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6172_Chesterfield_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6172_Chesterfield_2_HR.jpg,,,,,,,,,,,,,,CHESTERFIELD SLEEP SOFA,,,,,,"Hancock & Moore sleep sofas are made standard with an excellent 5 1/2""; Kingsdown deluxe innerspring mattress that is allergy free, mildew resistant, and odor free with a beautiful ticking. Kingsdown's Sleep In Mattress Inner Roll construction makes this the ideal innerspring mattress for sleep sofa use.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6172
6478-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,42,38.5,,74.5,23,,,,,24,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-25-2018_8-28-40_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-25-2018_8-28-40_AM_2_HR.jpg,,,,,,,,,,,,,,CHELSEA SOFA,,,,,,"Shown with ""DD"" nails. Standard with ""A"" nails.; Photographed in Piazza Dove with Java finish.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6478-3
6787-1,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,33.25,43,,21.25,20.75,,,,,27,,21.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6787-1_Chatwell_CarOat_SemTau_Chestnut_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6787-1_Chatwell_CarOat_SemTau_Chestnut_1022_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6787-1_Chatwell_CarOat_SemTau_Chestnut_1022_BK_HR.jpg,,,,,,,,,,,,,CHATWELL WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6787-1
6176-86,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,34.25,31.25,,71.25,22,,,,,31,,18.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1-6-2016_7-10-01_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6176-86_Chester_AllJav_TibTru_Java_0419_HR.jpg,,,,,,,,,,,,,,CHESTER SOFA,,,,,,"Shown with optional ""J"" nails.  Standard with ""A"" nails.; Photographed in Allie Java and Tiburon Truffle with Java finish.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6176-86
6177-72,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,34,30.75,,57,22.25,,,,,30.75,,18.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-19-2018_7-25-13_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-19-2018_7-25-13_AM_2_HR.jpg,,,,,,,,,,,,,,CHESTER SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6177-72
081,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,18.5,19,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/081_DaVinci_BO_PR.jpg,https://www.hancockandmoore.com/Documents/prod-images/081_DaVinci_BO2_PR.jpg,,,,,,,,,,,,,,DA VINCI  STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=081
6638-3,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,40,35.5,,73.5,21.5,,,,,24,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6638-3_Danvers_TacCho_MD_0420_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6638-3_Danvers_TacCho_MD_0420_BK_HR.jpg,,,,,,,,,,,,,,DANVERS SOFA,,,,,,Shown in Tiburon Moose with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6638-3
6471-1,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,42,43.75,,23,21.75,,,,,20.25,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-25-2018_8-46-58_AM_1_HR.jpg,,,,,,,,,,,,,,,CHASE CHAIR,,,,,,"Shown with ""DD"" nails.  Standard with ""A"" nails.; Photographed in Tiburon Doe with Putty finish.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6471-1
6651-S,,,,,,,,,,,,,,,,,,,,,Swivel Gliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,30,27,,22,21,,,,,27,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6651-S_Dayton_NirLin_LizCre_Driftwood_1020_HR.jpg,,,,,,,,,,,,,,,DAYTON SWIVEL CHAIR,,,,,,Shown in Nirvana Linen and Lizard Creme leather with Driftwood finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6651-S
3047-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,36.5,41,,22,19,,,,,24,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/3047-PR_Acclaim_MT1_HR.jpg,,,,,,,,,,,,,,,ACCLAIM POWER RECLINER,,,,,,Not available without power.,,,https://www.hancockandmoore.com/Products/Detail?SKU=3047-PR
3047-30PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,39,42,,72.5,20.5,,,,,25.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/3047-30PR_Acclaim_MT1_HR.jpg,,,,,,,,,,,,,,,ACCLAIM POWER RECLINER SOFA-(2) RECLINERS,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=3047-30PR
146-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,27,40.5,,22,,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/146-24_Charlotte2_BG_HR.jpg,,,,,,,,,,,,,,,CHARLOTTE SWIVEL COUNTER STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=146-24
2202A-PR,,,,,,,,,,,,,,,,,,,,,Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,36,43.5,,26,21,,,,,,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2202A-PRB_Acclaim_MT_HR.jpg,,,,,,,,,,,,,,,ACCLAIM ARMLESS POWER RECLINER,,,,,,Shown with standard cupholders.  Available without cupholders.,,,https://www.hancockandmoore.com/Products/Detail?SKU=2202A-PR
6478-3-Q,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,42,38.5,,74.5,23,,,,,24,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6478-3-Q_IngBay_BogOce_Java_1021_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Chelsea-Sofa_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6478-3-Q_IngBay_BogOce_Java_1021_BK_HR.jpg,,,,,,,,,,,,,CHELSEA QUILTED SOFA,,,,,,Photographed in Ingram Bayou and Bogs Ocean combo with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6478-3-Q
2202A-PRB,,,,,,,,,,,,,,,,,,,,,Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,36,43.5,,26,21,,,,,,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2202A-PRB_Acclaim_MT.jpg,,,,,,,,,,,,,,,ACCLAIM ARMLESS POWER RECLINER W/BATTERY,,,,,,Shown with standard cupholders.  Available without cupholders.,,,https://www.hancockandmoore.com/Products/Detail?SKU=2202A-PRB
3047-30PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,39,42,,72.5,20.5,,,,,25.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/3047-30PR_Acclaim_MT_HR.jpg,,,,,,,,,,,,,,,ACCLAIM POWER RECLINER SOFA W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=3047-30PRB
6471-1-CH,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,42,43.75,,23,21.75,,,,,20.25,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6471-1-CH_Chase_MarGra_Java_0419_HR.jpg,,,,,,,,,,,,,,,CHASE CHANNEL BACK CHAIR,,,,,,"Standard with ""A"" nails.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6471-1-CH
042,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/042_Abbey_BO_PR.jpg,,,,,,,,,,,,,,,ABBEY TUFTED OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=042
6589ST-PL,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,29,44,,18,19.5,,,,,26.5,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6589ST-PL_Abe_NirSno_0419_HR.jpg,,,,,,,,,,,,,,,ABE SWIVEL TILT W/PNEUMATIC LIFT,,,,,,This chair has a pneumatic lift.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6589ST-PL
2202LAFA,,,,,,,,,,,,,,,,,,,,,Theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,31.25,24.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2202SA_Acclaim_MT.jpg,,,,,,,,,,,,,,,ACCLAIM LEFT ARM FACING ARM,,,,,,Shown with standard cupholders.  Available without cupholders.,,,https://www.hancockandmoore.com/Products/Detail?SKU=2202LAFA
1295,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,17,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1295_1296.jpg,,,,,,,,,,,,,,,MEADOWS OTTOMAN,,,,,,Shown with 1296 Meadows Chair.,,,https://www.hancockandmoore.com/Products/Detail?SKU=1295
037-B,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,,,,,,,,,,17,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/037-B_Abbey_BO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/037-B_Abbey_BerBro_TweeJackCinn_Java_0419_HR.jpg,,,,,,,,,,,,,,ABBEY OTTOMAN W/BORDER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=037-B
037-B-CH,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/037-B-CH_Abbey_TibMis_BorSto_Java_1019_HR.jpg,,,,,,,,,,,,,,,ABBEY OTTOMAN W/BORDER/CHANNEL QUILTING,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=037-B-CH
037-B-Q,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/037-B-Q_Abbey_SteSte_SegNic_Java_1019_HR.jpg,,,,,,,,,,,,,,,ABBEY OTTOMAN W/QUILTING,,,,,,"Shown with ""BK"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=037-B-Q
4905,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,32.5,33.75,,21.25,21,,,,,26,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4905_Abby_ST_HR.jpg,,,,,,,,,,,,,,,ABBY CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4905
6304-CH,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,20.25,21,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6304-CH_McKee_FineryGraphite_1021_HR.jpg,,,,,,,,,,,,,,,MCKEE CHANNEL QUILTED BENCH,,,,,,Photographed in Finery Graphite.  Metal base.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6304-CH
1296,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,37,32.5,,18,22,,,,,24,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1295_1296_39876.jpg,,,,,,,,,,,,,,,MEADOWS CHAIR,,,,,,Shown with 1295 Meadows Chair.,,,https://www.hancockandmoore.com/Products/Detail?SKU=1296
1297,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,37,34,,63,22,,,,,24,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1297_Meadows_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1297_Meadows_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1297_Meadows_3_HR.jpg,,,,,,,,,,,,,MEADOWS SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1297
6556-O,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,22.5,18.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6556-O_Maxwell_KisCam_Espresso_0419_HR.jpg,,,,,,,,,,,,,,,MAXWELL OTTOMAN,,,,,,Photographed in Kismet Camel with Espresso finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6556-O
171-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,25,42.75,,0,17.5,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_11-19-13_AM_1_HR.jpg,,,,,,,,,,,,,,,MELTON BAR STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=171-30
6556-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,43.5,37.5,,22.5,21,,,,,22.5,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6556-1_Maxwell_KisCam_Espresso_0419_HR.jpg,,,,,,,,,,,,,,,MAXWELL CHAIR,,,,,,Photographed in Kismet Camel with Espresso finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6556-1
6556-3,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,43.5,37.5,,80,21,,,,,22.5,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6556-3_Maxwell_KisCam_Espresso_0419_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6556-3_Maxwell_KisCam_Espresso_0419_BK_HR.jpg,,,,,,,,,,,,,,MAXWELL SOFA,,,,,,Photographed in Kismet Camel with Espresso finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6556-3
NC119,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,34,35,,18.5,20.5,,,,,25.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/3-11-2016_8-14-55_AM_1_HR.jpg,,,,,,,,,,,,,,,MAYFAIR CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=NC119
6025-1,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.25,34,34.25,,18,20,,,,,,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6025-1_Kyra_OC1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6025-1_Kyra_OC2_HR.jpg,,,,,,,,,,,,,,KYRA CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6025-1
6304,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,20.25,21,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_10-46-40_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6304_HR.jpg,,,,,,,,,,,,,,MCKEE BENCH,,,,,,Photographed in Marshall Coffee.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6304
171-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,25,36.75,,0,17.5,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/171-30_Melton_DocGra_JavaHS_0416_HR.jpg,,,,,,,,,,,,,,,MELTON COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=171-24
9502,,,,,,,,,,,,,,,,,,,,,No Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,41,40,,42,22,,,,,25,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,KODIAK LOVESEAT,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9502
9501,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42,39,,19,21,,,,,25,,22,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9501_HR.jpg,,,,,,,,,,,,,,,KODIAK CHAIR,,,,,,Shown with 9500 Kodiak Ottoman.,,,https://www.hancockandmoore.com/Products/Detail?SKU=9501
